n1,n2,n3,n4,n5,n6,n7
1,2,16,17,18,26,27
1,2,16,17,18,28,29
1,2,16,17,18,38,42
1,2,16,17,18,40,41
1,2,16,17,19,22,23
1,2,16,17,19,22,26
1,2,16,17,19,22,27
1,2,16,17,19,22,28
1,2,16,17,19,22,29
1,2,16,17,19,22,38
1,2,16,17,19,22,40
1,2,16,17,19,23,30
1,2,16,17,19,23,31
1,2,16,17,19,23,32
1,2,16,17,19,23,33
1,2,16,17,19,23,34
1,2,16,17,19,23,35
1,2,16,17,19,23,36
1,2,16,17,19,23,37
1,2,16,17,19,23,39
1,2,16,17,19,23,42
1,2,16,17,19,24,25
1,2,16,17,19,41,43
1,2,16,17,20,24,26
1,2,16,17,20,25,27
1,2,16,17,20,28,30
1,2,16,17,20,29,31
1,2,16,17,20,32,33
1,2,16,17,20,34,35
1,2,16,17,20,36,38
1,2,16,17,20,37,39
1,2,16,17,20,40,42
1,2,16,17,20,41,44
1,2,16,17,21,23,26
1,2,16,17,21,27,28
1,2,16,17,21,29,30
1,2,16,17,21,31,32
1,2,16,17,21,33,34
1,2,16,17,21,35,36
1,2,16,17,21,37,38
1,2,16,17,21,39,40
1,2,16,17,22,24,42
1,2,16,17,22,43,44
1,2,16,17,23,24,27
1,2,16,17,23,25,28
1,2,16,17,23,26,29
1,2,16,17,23,26,40
1,2,16,17,23,27,43
1,2,16,17,23,28,38
1,2,16,17,24,26,36
1,2,16,17,24,26,37
1,2,16,17,24,26,38
1,2,16,17,24,26,39
1,2,16,17,24,27,30
1,2,16,17,24,27,31
1,2,16,17,24,27,32
1,2,16,17,24,27,33
1,2,16,17,24,27,34
1,2,16,17,24,27,35
1,2,16,17,24,27,40
1,2,16,17,24,28,41
1,2,16,17,24,28,43
1,2,16,17,24,28,44
1,2,16,17,24,29,32
1,2,16,17,25,26,29
1,2,16,17,25,26,30
1,2,16,17,25,26,31
1,2,16,17,25,26,32
1,2,16,17,25,26,33
1,2,16,17,25,26,34
1,2,16,17,25,26,35
1,2,16,17,25,26,41
1,2,16,17,25,26,42
1,2,16,17,25,26,43
1,2,16,17,25,27,36
1,2,16,17,25,27,37
1,2,16,17,25,27,38
1,2,16,17,25,27,39
1,2,16,17,25,28,40
1,2,16,17,26,30,44
1,2,16,17,27,29,41
1,2,16,17,27,30,42
1,2,16,17,27,31,44
1,2,16,17,28,30,32
1,2,16,17,28,30,36
1,2,16,17,28,30,37
1,2,16,17,28,30,39
1,2,16,17,28,31,33
1,2,16,17,28,31,34
1,2,16,17,28,31,35
1,2,16,17,28,31,42
1,2,16,17,29,30,33
1,2,16,17,29,30,34
1,2,16,17,29,30,35
1,2,16,17,29,30,40
1,2,16,17,29,31,36
1,2,16,17,29,31,37
1,2,16,17,29,31,38
1,2,16,17,29,31,39
1,2,16,17,29,32,42
1,2,16,17,29,32,43
1,2,16,17,29,32,44
1,2,16,17,30,31,41
1,2,16,17,30,34,43
1,2,16,17,30,35,38
1,2,16,17,31,34,40
1,2,16,17,31,35,43
1,2,16,17,32,34,36
1,2,16,17,32,34,37
1,2,16,17,32,34,38
1,2,16,17,32,34,39
1,2,16,17,32,34,41
1,2,16,17,32,35,37
1,2,16,17,32,35,40
1,2,16,17,33,34,42
1,2,16,17,33,34,44
1,2,16,17,33,35,36
1,2,16,17,33,35,39
1,2,16,17,33,35,41
1,2,16,17,33,36,37
1,2,16,17,33,36,40
1,2,16,17,33,37,43
1,2,16,17,33,38,39
1,2,16,17,35,38,44
1,2,16,17,35,39,42
1,2,16,17,36,38,41
1,2,16,17,36,39,41
1,2,16,17,36,39,43
1,2,16,17,36,39,44
1,2,16,17,36,41,42
1,2,16,17,37,40,41
1,2,16,17,37,40,44
1,2,16,17,37,42,44
1,2,16,17,38,40,43
1,2,16,20,23,28,43
1,2,16,21,22,28,29
1,2,17,18,23,28,41
1,2,17,18,23,42,43
1,2,17,18,25,26,44
1,2,17,19,22,30,41
1,2,17,20,22,26,28
1,2,17,21,23,36,44
1,2,18,19,22,24,42
1,2,18,19,22,25,43
1,2,18,19,22,27,31
1,2,18,19,22,28,32
1,2,18,19,22,29,33
1,2,18,19,22,34,37
1,2,18,19,22,35,36
1,2,18,19,22,38,39
1,2,18,19,23,24,26
1,2,18,19,23,25,27
1,2,18,19,23,28,29
1,2,18,19,23,28,40
1,2,18,19,23,29,38
1,2,18,19,23,30,33
1,2,18,19,23,31,32
1,2,18,19,23,34,39
1,2,18,19,23,35,43
1,2,18,19,23,36,37
1,2,18,19,24,26,41
1,2,18,19,24,27,28
1,2,18,19,24,27,37
1,2,18,19,24,29,30
1,2,18,19,24,29,31
1,2,18,19,24,29,34
1,2,18,19,24,29,35
1,2,18,19,24,29,36
1,2,18,19,24,29,39
1,2,18,19,24,29,40
1,2,18,19,24,29,43
1,2,18,19,24,29,44
1,2,18,19,24,30,38
1,2,18,19,24,32,33
1,2,18,19,25,26,30
1,2,18,19,25,26,36
1,2,18,19,25,26,37
1,2,18,19,25,26,38
1,2,18,19,25,26,39
1,2,18,19,25,26,40
1,2,18,19,25,27,41
1,2,18,19,25,27,42
1,2,18,19,25,28,29
1,2,18,19,25,28,31
1,2,18,19,25,28,33
1,2,18,19,25,28,34
1,2,18,19,25,28,35
1,2,18,19,25,32,34
1,2,18,19,26,27,32
1,2,18,19,26,29,42
1,2,18,19,26,30,34
1,2,18,19,26,30,35
1,2,18,19,26,30,43
1,2,18,19,26,31,33
1,2,18,19,27,30,33
1,2,18,19,27,30,36
1,2,18,19,27,30,39
1,2,18,19,27,30,40
1,2,18,19,27,30,44
1,2,18,19,27,31,34
1,2,18,19,27,31,35
1,2,18,19,27,31,38
1,2,18,19,27,31,43
1,2,18,19,28,30,37
1,2,18,19,28,30,42
1,2,18,19,28,31,36
1,2,18,19,28,31,39
1,2,18,19,28,31,44
1,2,18,19,28,32,38
1,2,18,19,28,32,43
1,2,18,19,29,31,41
1,2,18,19,29,32,35
1,2,18,19,29,32,37
1,2,18,19,31,36,40
1,2,18,19,31,36,42
1,2,18,19,31,37,39
1,2,18,19,32,34,42
1,2,18,19,32,36,39
1,2,18,19,32,36,44
1,2,18,19,32,37,41
1,2,18,19,32,39,40
1,2,18,19,33,34,35
1,2,18,19,33,34,38
1,2,18,19,33,34,40
1,2,18,19,33,34,41
1,2,18,19,33,34,43
1,2,18,19,33,35,42
1,2,18,19,33,35,44
1,2,18,19,33,36,38
1,2,18,19,33,39,41
1,2,18,19,34,38,44
1,2,18,19,35,37,38
1,2,18,19,35,39,40
1,2,18,19,35,41,42
1,2,18,19,36,40,43
1,2,18,19,36,41,44
1,2,18,19,37,40,42
1,2,18,19,37,43,44
1,2,18,19,39,42,43
1,2,18,20,22,40,44
1,2,18,20,23,30,32
1,2,18,20,23,33,37
1,2,18,20,23,34,36
1,2,18,20,24,30,41
1,2,18,20,24,38,43
1,2,18,20,25,41,43
1,2,18,21,24,39,44
1,2,18,21,26,42,44
1,2,19,20,22,38,42
1,2,19,20,23,25,44
1,2,19,20,23,40,41
1,2,19,20,25,30,31
1,2,19,20,26,31,44
1,2,19,20,28,31,41
1,2,19,21,23,38,41
1,2,19,21,24,33,37
1,2,19,21,25,38,43
1,2,19,21,27,40,44
1,2,19,22,27,42,44
1,2,20,21,22,23,27
1,2,20,21,22,27,41
1,2,20,21,22,30,33
1,2,20,21,22,31,34
1,2,20,21,22,32,35
1,2,20,21,22,36,39
1,2,20,21,22,37,40
1,2,20,21,23,24,25
1,2,20,21,23,26,35
1,2,20,21,23,28,39
1,2,20,21,23,28,42
1,2,20,21,23,29,37
1,2,20,21,23,31,38
1,2,20,21,24,26,28
1,2,20,21,24,26,29
1,2,20,21,24,27,29
1,2,20,21,24,29,42
1,2,20,21,24,30,31
1,2,20,21,24,30,34
1,2,20,21,24,30,35
1,2,20,21,24,30,36
1,2,20,21,24,30,40
1,2,20,21,24,32,34
1,2,20,21,24,33,38
1,2,20,21,24,37,43
1,2,20,21,25,26,32
1,2,20,21,25,27,33
1,2,20,21,25,28,29
1,2,20,21,25,28,36
1,2,20,21,25,30,37
1,2,20,21,25,30,39
1,2,20,21,25,30,42
1,2,20,21,25,31,35
1,2,20,21,25,31,40
1,2,20,21,25,34,37
1,2,20,21,26,27,30
1,2,20,21,26,30,38
1,2,20,21,26,31,33
1,2,20,21,26,31,37
1,2,20,21,26,31,39
1,2,20,21,26,31,43
1,2,20,21,26,32,40
1,2,20,21,26,32,41
1,2,20,21,26,34,36
1,2,20,21,27,28,32
1,2,20,21,27,30,43
1,2,20,21,27,31,36
1,2,20,21,27,31,42
1,2,20,21,27,32,38
1,2,20,21,27,32,39
1,2,20,21,27,33,35
1,2,20,21,27,34,38
1,2,20,21,27,37,44
1,2,20,21,28,30,44
1,2,20,21,28,32,37
1,2,20,21,28,33,34
1,2,20,21,28,33,40
1,2,20,21,28,35,37
1,2,20,21,28,35,38
1,2,20,21,29,30,32
1,2,20,21,29,31,44
1,2,20,21,29,32,36
1,2,20,21,29,33,34
1,2,20,21,29,33,39
1,2,20,21,29,33,41
1,2,20,21,29,33,43
1,2,20,21,29,34,40
1,2,20,21,29,35,38
1,2,20,21,32,33,42
1,2,20,21,32,36,43
1,2,20,21,32,38,44
1,2,20,21,33,36,44
1,2,20,21,34,35,39
1,2,20,21,34,39,41
1,2,20,21,34,39,42
1,2,20,21,34,39,43
1,2,20,21,34,43,44
1,2,20,21,35,36,40
1,2,20,21,35,40,43
1,2,20,21,35,41,42
1,2,20,21,36,37,41
1,2,20,21,36,38,42
1,2,20,21,37,42,43
1,2,20,22,27,32,40
1,2,20,22,27,37,38
1,2,20,22,28,35,44
1,2,20,22,28,38,40
1,2,20,22,29,31,32
1,2,20,22,29,39,40
1,2,20,24,26,39,42
1,2,20,24,30,37,44
1,2,20,25,30,36,38
1,2,21,22,25,31,41
1,2,21,22,28,30,41
1,2,21,22,28,31,37
1,2,21,22,28,33,43
1,2,21,22,29,41,43
1,2,21,22,30,37,39
1,2,21,22,30,40,42
1,2,21,22,33,40,41
1,2,21,23,29,35,44
1,2,21,23,30,38,39
1,2,21,23,32,38,40
1,2,22,23,26,30,31
1,2,22,23,26,32,33
1,2,22,23,26,34,43
1,2,22,23,27,29,34
1,2,22,23,27,30,35
1,2,22,23,27,33,36
1,2,22,23,27,39,43
1,2,22,23,28,30,34
1,2,22,23,28,32,36
1,2,22,23,28,33,35
1,2,22,23,28,37,42
1,2,22,23,28,39,44
1,2,22,23,29,30,36
1,2,22,23,29,31,33
1,2,22,23,29,31,42
1,2,22,23,29,32,39
1,2,22,23,29,35,37
1,2,22,23,29,38,43
1,2,22,23,30,32,43
1,2,22,23,30,34,44
1,2,22,23,30,37,41
1,2,22,23,31,34,35
1,2,22,23,31,36,37
1,2,22,23,31,36,43
1,2,22,23,31,37,44
1,2,22,23,31,39,40
1,2,22,23,32,34,37
1,2,22,23,32,35,41
1,2,22,23,32,38,42
1,2,22,23,33,34,38
1,2,22,23,33,38,44
1,2,22,23,33,39,41
1,2,22,23,33,39,42
1,2,22,23,33,40,43
1,2,22,23,34,36,40
1,2,22,23,34,41,42
1,2,22,23,35,36,38
1,2,22,23,35,40,42
1,2,22,23,36,42,44
1,2,22,24,29,38,41
1,2,22,24,31,36,41
1,2,22,24,31,38,39
1,2,22,24,32,40,44
1,2,22,24,33,34,39
1,2,22,24,35,39,41
1,2,22,24,35,42,43
1,2,22,25,31,37,43
1,2,22,26,32,37,44
1,2,22,26,33,34,37
1,2,22,27,30,38,41
1,2,22,29,33,40,44
1,2,23,24,31,37,40
1,2,23,24,31,41,43
1,2,23,24,32,37,38
1,2,23,24,32,41,44
1,2,23,24,33,43,44
1,2,23,24,36,37,39
1,2,23,25,30,35,40
1,2,23,25,34,40,44
1,2,23,25,35,38,39
1,2,23,25,36,40,41
1,2,23,26,30,36,37
1,2,23,26,30,41,42
1,2,23,26,37,40,43
1,2,23,28,31,38,43
1,2,23,29,32,40,41
1,2,24,25,30,32,33
1,2,24,25,30,34,43
1,2,24,25,30,42,44
1,2,24,25,31,32,35
1,2,24,25,31,33,34
1,2,24,25,31,36,42
1,2,24,25,31,36,44
1,2,24,25,32,35,36
1,2,24,25,32,37,42
1,2,24,25,32,39,40
1,2,24,25,32,39,43
1,2,24,25,33,35,37
1,2,24,25,33,36,39
1,2,24,25,33,38,40
1,2,24,25,33,40,42
1,2,24,25,33,41,42
1,2,24,25,34,35,38
1,2,24,25,34,37,41
1,2,24,25,34,38,42
1,2,24,25,35,41,44
1,2,24,25,36,40,43
1,2,24,26,30,39,40
1,2,24,26,31,40,41
1,2,24,26,34,35,40
1,2,24,26,34,38,44
1,2,24,26,36,38,39
1,2,25,26,27,33,44
1,2,25,26,31,32,38
1,2,25,26,32,39,41
1,2,25,26,32,42,43
1,2,25,26,33,35,43
1,2,25,26,33,38,41
1,2,25,26,34,39,44
1,2,25,26,35,38,42
1,2,25,26,36,43,44
1,2,25,26,37,38,39
1,2,25,27,31,39,41
1,2,25,27,32,43,44
1,2,25,27,34,36,37
1,2,25,27,36,39,42
1,2,25,27,37,39,40
1,2,25,28,30,38,44
1,2,25,28,32,39,42
1,2,25,28,37,41,44
1,2,25,29,34,42,43
1,2,25,30,35,41,43
1,2,26,27,30,32,34
1,2,26,27,31,35,37
1,2,26,27,31,40,42
1,2,26,27,32,35,36
1,2,26,27,33,34,42
1,2,26,27,33,36,40
1,2,26,27,33,38,43
1,2,26,27,34,35,41
1,2,26,27,35,38,40
1,2,26,27,35,39,43
1,2,26,27,36,41,43
1,2,26,27,37,41,42
1,2,26,28,35,40,44
1,2,26,28,36,40,42
1,2,26,29,34,41,44
1,2,27,28,32,33,37
1,2,27,28,32,40,41
1,2,27,28,33,38,39
1,2,27,28,33,41,44
1,2,27,28,34,36,44
1,2,27,28,34,37,43
1,2,27,28,34,39,40
1,2,27,28,35,42,43
1,2,27,28,38,42,44
1,2,27,29,35,39,44
1,2,27,29,36,38,40
1,2,27,30,37,40,43
1,2,28,29,32,34,35
1,2,28,29,33,35,36
1,2,28,29,34,37,38
1,2,28,29,35,39,41
1,2,28,29,36,37,39
1,2,28,29,36,41,42
1,2,28,29,36,43,44
1,2,28,29,37,40,43
1,2,28,30,39,43,44
1,2,28,32,38,41,43
1,2,29,30,33,37,42
1,2,29,30,35,39,42
1,2,29,30,38,42,43
1,2,29,31,38,42,44
1,2,29,32,34,38,39
1,2,30,31,36,40,44
1,2,30,34,38,40,41
1,2,30,36,41,42,43
1,2,31,32,39,42,44
1,2,31,32,40,42,43
1,2,31,37,38,40,41
1,2,31,41,42,43,44
1,22,25,26,27,28,29
1,24,26,29,31,34,36
1,24,29,33,35,38,43
1,26,30,33,39,41,43
1,28,30,34,35,42,44
1,29,37,39,41,43,44
1,34,35,38,40,41,43
13,14,17,18,19,20,21
27,28,30,31,32,33,42
29,33,35,40,42,43,44
30,31,34,35,36,37,39
